Text,Topics
(v)causing an unlawful obstruction of the highway;,"['0.200*""v"" + 0.200*""causing"" + 0.200*""obstruction"" + 0.200*""unlawful"" + 0.200*""highway""']"
(d)to protect a child or other vulnerable person from the person in question;,"['0.273*""person"" + 0.182*""question"" + 0.182*""protect"" + 0.182*""child"" + 0.182*""vulnerable""']"
(e)to allow the prompt and effective investigation of the offence or of the conduct of the person in question;,"['0.111*""allow"" + 0.111*""conduct"" + 0.111*""person"" + 0.111*""investigation"" + 0.111*""question""']"
(f)to prevent any prosecution for the offence from being hindered by the disappearance of the person in question.,"['0.125*""prosecution"" + 0.125*""hindered"" + 0.125*""prevent"" + 0.125*""question"" + 0.125*""disappearance""']"
(6)Subsection (5)(c)(iv) applies only where members of the public going about their normal business cannot reasonably be expected to avoid the person in question.,"['0.071*""going"" + 0.071*""members"" + 0.071*""reasonably"" + 0.071*""subsection"" + 0.071*""expected""']"
24AArrest without warrant: other persons(1)A person other than a constable may arrest without a warrant—,"['0.200*""without"" + 0.133*""constable"" + 0.133*""persons"" + 0.133*""person"" + 0.133*""may""']"
(a)anyone who is in the act of committing an indictable offence;,"['0.200*""committing"" + 0.200*""indictable"" + 0.200*""offence"" + 0.200*""act"" + 0.200*""anyone""']"
(b)anyone whom he has reasonable grounds for suspecting to be committing an indictable offence.,"['0.125*""anyone"" + 0.125*""indictable"" + 0.125*""b"" + 0.125*""offence"" + 0.125*""committing""']"
"(2)Where an indictable offence has been committed, a person other than a constable may arrest without a warrant—","['0.125*""may"" + 0.125*""without"" + 0.125*""committed"" + 0.125*""offence"" + 0.125*""arrest""']"
(a)anyone who is guilty of the offence;,"['0.333*""anyone"" + 0.333*""guilty"" + 0.333*""offence""']"
(b)anyone whom he has reasonable grounds for suspecting to be guilty of it.,"['0.167*""anyone"" + 0.167*""suspecting"" + 0.167*""b"" + 0.167*""grounds"" + 0.167*""guilty""']"
(3)But the power of summary arrest conferred by subsection (1) or (2) is exercisable only if—,"['0.167*""summary"" + 0.167*""arrest"" + 0.167*""exercisable"" + 0.167*""conferred"" + 0.167*""power""']"
(a)the person making the arrest has reasonable grounds for believing that for any of the reasons mentioned in subsection (4) it is necessary to arrest the person in question; and,"['0.125*""person"" + 0.125*""arrest"" + 0.083*""necessary"" + 0.083*""subsection"" + 0.083*""question""']"
(b)it appears to the person making the arrest that it is not reasonably practicable for a constable to make it instead.,"['0.100*""making"" + 0.100*""practicable"" + 0.100*""arrest"" + 0.100*""person"" + 0.100*""b""']"
(4)The reasons are to prevent the person in question—,"['0.333*""person"" + 0.333*""reasons"" + 0.333*""prevent""']"
(a)causing physical injury to himself or any other person;,"['0.250*""injury"" + 0.250*""person"" + 0.250*""causing"" + 0.250*""physical""']"
(b)suffering physical injury;,"['0.250*""b"" + 0.250*""injury"" + 0.250*""physical"" + 0.250*""suffering""']"
(c)causing loss of or damage to property; or,"['0.200*""causing"" + 0.200*""property"" + 0.200*""loss"" + 0.200*""damage"" + 0.200*""c""']"
(d)making off before a constable can assume responsibility for him.”,"['0.250*""assume"" + 0.250*""constable"" + 0.250*""responsibility"" + 0.250*""making""']"
(2)Section 25 of PACE (general arrest conditions) shall cease to have effect.,"['0.125*""cease"" + 0.125*""section"" + 0.125*""pace"" + 0.125*""effect"" + 0.125*""arrest""']"
"(3)In section 66 of PACE (codes of practice), in subsection (1)(a)—","['0.200*""practice"" + 0.200*""pace"" + 0.200*""section"" + 0.200*""subsection"" + 0.200*""codes""']"
"(a)omit “or” at the end of sub-paragraph (i),","['0.500*""omit"" + 0.500*""end""']"
(b)at the end of sub-paragraph (ii) insert “or ,"['0.250*""b"" + 0.250*""ii"" + 0.250*""end"" + 0.250*""insert""']"
(iii)to arrest a person;”,"['0.333*""arrest"" + 0.333*""person"" + 0.333*""iii""']"
(4)The sections 24 and 24A of PACE substituted by subsection (1) are to have effect in relation to any offence whenever committed.,"['0.111*""relation"" + 0.111*""pace"" + 0.111*""whenever"" + 0.111*""subsection"" + 0.111*""substituted""']"
"Commencement InformationI71S. 110 in force at 1.1.2006 by S.I. 2005/3495, art. 2(1)(m)111Powers of arrest: supplementaryE+WSchedule 7, which supplements section 110 by providing for the repeal of certain enactments (including some which are spent) and by making further supplementary provision, has effect.","['0.063*""certain"" + 0.063*""spent"" + 0.063*""effect"" + 0.063*""making"" + 0.063*""including""']"
"Commencement InformationI72S. 111 in force at 1.1.2006 by S.I. 2005/3495, art. 2(1)(m)Exclusion zonesE+W112Power to direct a person to leave a placeE+W(1)A constable may direct a person to leave a place if he believes, on reasonable grounds, that the person is in the place at a time when he would be prohibited from entering it by virtue of—","['0.098*""person"" + 0.073*""place"" + 0.073*""direct"" + 0.073*""leave"" + 0.049*""entering""']"
"(a)an order to which subsection (2) applies, or","['0.333*""applies"" + 0.333*""order"" + 0.333*""subsection""']"
(b)a condition to which subsection (3) applies.,"['0.250*""condition"" + 0.250*""b"" + 0.250*""subsection"" + 0.250*""applies""']"
(2)This subsection applies to an order which—,"['0.333*""order"" + 0.333*""applies"" + 0.333*""subsection""']"
"(a)was made, by virtue of any enactment, following the person's conviction of an offence, and","['0.143*""made"" + 0.143*""person"" + 0.143*""enactment"" + 0.143*""offence"" + 0.143*""conviction""']"
(b)prohibits the person from entering the place or from doing so during a period specified in the order.,"['0.125*""prohibits"" + 0.125*""specified"" + 0.125*""b"" + 0.125*""entering"" + 0.125*""order""']"
(3)This subsection applies to a condition which—,"['0.333*""subsection"" + 0.333*""applies"" + 0.333*""condition""']"
"(a)was imposed, by virtue of any enactment, as a condition of the person's release from a prison in which he was serving a sentence of imprisonment following his conviction of an offence, and","['0.077*""person"" + 0.077*""sentence"" + 0.077*""following"" + 0.077*""prison"" + 0.077*""imposed""']"
(b)prohibits the person from entering the place or from doing so during a period specified in the condition.,"['0.125*""place"" + 0.125*""period"" + 0.125*""b"" + 0.125*""specified"" + 0.125*""prohibits""']"
(4)A direction under this section may be given orally.,"['0.200*""direction"" + 0.200*""may"" + 0.200*""section"" + 0.200*""orally"" + 0.200*""given""']"
"(5)Any person who knowingly contravenes a direction given to him under this section is guilty of an offence and liable on summary conviction to imprisonment for a term not exceeding 51 weeks or to a fine not exceeding level 4 on the standard scale, or to both.","['0.077*""exceeding"" + 0.051*""weeks"" + 0.051*""direction"" + 0.051*""conviction"" + 0.051*""standard""']"
F94(6). . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
F95(7). . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
(8)In subsection (3)(a)—,"['1.000*""subsection""']"
(a)“sentence of imprisonment” and “prison” are to be construed in accordance with section 62(5) of the Criminal Justice and Court Services Act 2000 (c. 43);,"['0.091*""criminal"" + 0.091*""construed"" + 0.091*""act"" + 0.091*""sentence"" + 0.091*""prison""']"
(b)the reference to a release from prison includes a reference to a temporary release.,"['0.214*""release"" + 0.214*""reference"" + 0.143*""includes"" + 0.143*""b"" + 0.143*""prison""']"
"(9)In this section, “place” includes an area.","['0.250*""includes"" + 0.250*""place"" + 0.250*""section"" + 0.250*""area""']"
(10)This section applies whether or not the order or condition mentioned in subsection (1) was made or imposed before or after the commencement of this section.,"['0.143*""section"" + 0.095*""mentioned"" + 0.095*""whether"" + 0.095*""imposed"" + 0.095*""applies""']"
"Textual AmendmentsF94S. 112(6) repealed (1.1.2006) by Serious Organised Crime and Police Act 2005 (c. 15), s. 178(8)(8), Sch. 17 Pt. 2; S.I. 2005/3495, art. 2(1)(t)(u)(lxi)F95S. 112(7) repealed (1.1.2006) by Serious Organised Crime and Police Act 2005 (c. 15), s. 178(8)(8), Sch. 17 Pt. 2; S.I. 2005/3495, art. 2(1)(t)(u)(lxi)Commencement InformationI73S. 112 in force at 1.7.2005 by S.I. 2005/1521, art. 3(1)(e)Search warrantsE+W113Search warrants: premisesE+W(1)PACE is amended as follows.","['0.077*""art"" + 0.058*""sch"" + 0.058*""u"" + 0.058*""serious"" + 0.058*""act""']"
(2)Section 8 (power to authorise entry and search of premises) is amended as provided in subsections (3) and (4).,"['0.111*""premises"" + 0.111*""search"" + 0.111*""section"" + 0.111*""power"" + 0.111*""authorise""']"
(3)In subsection (1)—,"['1.000*""subsection""']"
"(a)in paragraph (b), for “specified in the application” substitute “ mentioned in subsection (1A) below ”,","['0.143*""b"" + 0.143*""substitute"" + 0.143*""subsection"" + 0.143*""paragraph"" + 0.143*""mentioned""']"
"(b)in paragraph (e), at the end add “ in relation to each set of premises specified in the application ”.","['0.100*""e"" + 0.100*""specified"" + 0.100*""relation"" + 0.100*""add"" + 0.100*""b""']"
(4)After subsection (1) insert—,"['1.000*""subsection""']"
“(1A)The premises referred to in subsection (1)(b) above are—,"['0.250*""subsection"" + 0.250*""premises"" + 0.250*""b"" + 0.250*""referred""']"
(a)one or more sets of premises specified in the application (in which case the application is for a “specific premises warrant”); or,"['0.167*""premises"" + 0.167*""application"" + 0.111*""sets"" + 0.111*""specified"" + 0.111*""warrant""']"
"(b)any premises occupied or controlled by a person specified in the application, including such sets of premises as are so specified (in which case the application is for an “all premises warrant”).","['0.154*""premises"" + 0.115*""specified"" + 0.115*""application"" + 0.077*""person"" + 0.077*""controlled""']"
"(1B)If the application is for an all premises warrant, the justice of the peace must also be satisfied—","['0.143*""peace"" + 0.143*""must"" + 0.143*""also"" + 0.143*""justice"" + 0.143*""premises""']"
"(a)that because of the particulars of the offence referred to in paragraph (a) of subsection (1) above, there are reasonable grounds for believing that it is necessary to search premises occupied or controlled by the person in question which are not specified in the application in order to find the material referred to in paragraph (b) of that subsection; and","['0.067*""paragraph"" + 0.067*""referred"" + 0.067*""subsection"" + 0.044*""controlled"" + 0.044*""b""']"
(b)that it is not reasonably practicable to specify in the application all the premises which he occupies or controls and which might need to be searched.”,"['0.091*""b"" + 0.091*""specify"" + 0.091*""controls"" + 0.091*""application"" + 0.091*""might""']"
(5)Section 15 (search warrants—safeguards) is amended as provided in subsections (6) to (8).,"['0.200*""search"" + 0.200*""amended"" + 0.200*""section"" + 0.200*""subsections"" + 0.200*""provided""']"
(6)For subsection (2)(b) substitute—,"['0.500*""b"" + 0.500*""subsection""']"
“(b)to specify the matters set out in subsection (2A) below; and”.,"['0.200*""b"" + 0.200*""specify"" + 0.200*""subsection"" + 0.200*""set"" + 0.200*""matters""']"
(7)After subsection (2) insert—,"['1.000*""subsection""']"
“(2A)The matters which must be specified pursuant to subsection (2)(b) above are—,"['0.167*""b"" + 0.167*""must"" + 0.167*""matters"" + 0.167*""pursuant"" + 0.167*""specified""']"
"(a)if the application is for a specific premises warrant made by virtue of section 8(1A)(a) above or paragraph 12 of Schedule 1 below, each set of premises which it is desired to enter and search;","['0.111*""premises"" + 0.074*""set"" + 0.074*""specific"" + 0.074*""section"" + 0.074*""virtue""']"
(b)if the application is for an all premises warrant made by virtue of section 8(1A)(b) above or paragraph 12 of Schedule 1 below—,"['0.158*""b"" + 0.105*""application"" + 0.105*""virtue"" + 0.105*""warrant"" + 0.105*""made""']"
(i)as many sets of premises which it is desired to enter and search as it is reasonably practicable to specify;,"['0.111*""reasonably"" + 0.111*""premises"" + 0.111*""specify"" + 0.111*""practicable"" + 0.111*""sets""']"
(ii)the person who is in occupation or control of those premises and any others which it is desired to enter and search;,"['0.111*""control"" + 0.111*""person"" + 0.111*""others"" + 0.111*""desired"" + 0.111*""enter""']"
